order_id,product_id,poduct_name,statut,order_price,order_date,purchase_address,depense_projet,Revenue_projet
143615,102,BeWallet,en cours,1744651.5,2022-02-18,Dakar,91916.875,1652734.6
143616,100,JeTchoko,termine,297490.38,2021-03-26,Abidjan,147904.62,149585.75
143617,105,ERP,termine,570600.6,2020-12-22,Dakar,115846.164,454754.47
143618,100,JeTchoko,termine,1188743.0,2022-01-16,Libreville,147904.62,1040838.4
143619,100,JeTchoko,termine,332788.8,2022-04-08,Yaounde,147904.62,184884.19
143620,105,ERP,termine,1607515.0,2022-06-12,Abidjan,115846.164,1491668.9
143621,105,ERP,termine,963122.4,2021-09-02,Douala,115846.164,847276.2
143622,105,ERP,termine,1734541.0,2021-03-31,Yaounde,115846.164,1618694.9
143623,101,Messago,en cours,320510.66,2022-05-15,Kribi,96618.19,223892.47
143624,100,JeTchoko,termine,330610.03,2020-10-19,Dakar,147904.62,182705.4
143625,104,WebEngine,en cours,1734231.6,2020-03-11,Douala,132529.0,1601702.6
143626,102,BeWallet,en cours,154048.1,2020-09-08,Libreville,91916.875,62131.22
143627,101,Messago,en cours,22174.19,2022-07-17,Kribi,96618.19,-74444.0
143628,101,Messago,en cours,1152081.5,2021-12-11,Kribi,96618.19,1055463.2
143629,103,Tatami,termine,1152076.6,2022-07-07,Libreville,91830.25,1060246.4
143630,104,WebEngine,en cours,437658.6,2021-05-02,Yaounde,132529.0,305129.6
143631,103,Tatami,termine,353406.88,2022-02-02,Libreville,91830.25,261576.62
143632,101,Messago,en cours,610433.94,2022-08-04,Kribi,96618.19,513815.75
143633,103,Tatami,termine,546722.7,2021-03-23,Kribi,91830.25,454892.44
143634,101,Messago,en cours,927866.7,2020-11-29,Douala,96618.19,831248.5
143635,104,WebEngine,en cours,1739234.0,2021-09-26,Douala,132529.0,1606705.0
143636,105,ERP,termine,107194.59,2022-08-07,Yaounde,115846.164,-8651.57
143637,102,BeWallet,en cours,68374.89,2022-05-23,Abidjan,91916.875,-23541.984
143638,103,Tatami,termine,265746.62,2020-01-12,Yaounde,91830.25,173916.38
143639,101,Messago,en cours,599139.94,2021-10-18,Libreville,96618.19,502521.75
143640,105,ERP,termine,949639.7,2021-04-24,Libreville,115846.164,833793.5
143641,103,Tatami,termine,645621.5,2022-03-05,Dakar,91830.25,553791.25
143642,105,ERP,termine,654635.56,2020-02-14,Yaounde,115846.164,538789.4
143643,103,Tatami,termine,88928.9,2020-11-10,Kribi,91830.25,-2901.3516
143644,103,Tatami,termine,1727778.5,2020-11-09,Douala,91830.25,1635948.2
143645,101,Messago,en cours,556625.5,2021-08-25,Dakar,96618.19,460007.3
143646,100,JeTchoko,termine,457979.2,2020-11-12,Douala,147904.62,310074.56
143647,100,JeTchoko,termine,650270.75,2020-08-16,Douala,147904.62,502366.12
143648,105,ERP,termine,1631927.6,2021-05-07,Yaounde,115846.164,1516081.5
143649,102,BeWallet,en cours,1854179.5,2020-10-05,Libreville,91916.875,1762262.6
143650,100,JeTchoko,termine,550677.4,2019-10-18,Kribi,147904.62,402772.75
143651,103,Tatami,termine,1703870.8,2019-11-30,Yaounde,91830.25,1612040.5
143652,103,Tatami,termine,1371010.1,2020-06-17,Abidjan,91830.25,1279179.9
143653,104,WebEngine,en cours,1108891.0,2020-01-22,Douala,132529.0,976362.0
143654,103,Tatami,termine,66851.46,2021-11-19,Abidjan,91830.25,-24978.79
143655,101,Messago,en cours,1974279.1,2021-08-16,Kribi,96618.19,1877661.0
143656,100,JeTchoko,termine,314215.75,2019-12-19,Kribi,147904.62,166311.12
143657,104,WebEngine,en cours,1744643.8,2022-08-14,Kribi,132529.0,1612114.8
143658,103,Tatami,termine,125346.52,2022-03-01,Abidjan,91830.25,33516.273
143659,100,JeTchoko,termine,113945.37,2019-10-30,Libreville,147904.62,-33959.258
143660,103,Tatami,termine,1013450.56,2022-05-06,Kribi,91830.25,921620.3
143661,102,BeWallet,en cours,231460.95,2019-10-01,Douala,91916.875,139544.08
143662,102,BeWallet,en cours,1719162.8,2021-10-31,Libreville,91916.875,1627245.9
143663,101,Messago,en cours,1107482.0,2021-01-01,Yaounde,96618.19,1010863.8
143664,104,WebEngine,en cours,503360.28,2022-07-03,Douala,132529.0,370831.28
143665,104,WebEngine,en cours,466016.03,2021-07-25,Abidjan,132529.0,333487.03
143666,105,ERP,termine,253504.88,2022-09-13,Dakar,115846.164,137658.72
143667,105,ERP,termine,1714333.9,2022-08-21,Kribi,115846.164,1598487.8
143668,101,Messago,en cours,1545064.8,2021-05-14,Douala,96618.19,1448446.5
143669,101,Messago,en cours,409762.5,2021-09-09,Yaounde,96618.19,313144.3
143670,103,Tatami,termine,734466.06,2020-01-29,Kribi,91830.25,642635.8
143671,102,BeWallet,en cours,884864.75,2022-12-24,Libreville,91916.875,792947.9
143672,105,ERP,termine,920577.25,2020-12-05,Douala,115846.164,804731.06
143673,103,Tatami,termine,33636.86,2021-01-10,Abidjan,91830.25,-58193.39
143674,104,WebEngine,en cours,1346129.0,2020-11-16,Kribi,132529.0,1213600.0
143675,103,Tatami,termine,930929.2,2020-02-16,Yaounde,91830.25,839098.94
143676,103,Tatami,termine,448828.75,2022-10-25,Douala,91830.25,356998.5
143677,103,Tatami,termine,1718249.4,2020-06-30,Douala,91830.25,1626419.1
143678,103,Tatami,termine,702090.56,2020-12-13,Dakar,91830.25,610260.3
143679,104,WebEngine,en cours,1717235.1,2020-02-20,Libreville,132529.0,1584706.1
143680,100,JeTchoko,termine,395894.84,2021-03-17,Abidjan,147904.62,247990.22
143681,102,BeWallet,en cours,1801519.1,2021-02-09,Libreville,91916.875,1709602.2
143682,100,JeTchoko,termine,1041533.6,2022-07-24,Libreville,147904.62,893629.0
143683,105,ERP,termine,882446.7,2022-10-16,Yaounde,115846.164,766600.5
143684,101,Messago,en cours,1494813.8,2020-10-15,Yaounde,96618.19,1398195.5
143685,104,WebEngine,en cours,877434.5,2019-11-12,Kribi,132529.0,744905.5
143686,102,BeWallet,en cours,738741.44,2022-09-15,Yaounde,91916.875,646824.56
143687,101,Messago,en cours,198833.8,2022-10-16,Libreville,96618.19,102215.61
143688,102,BeWallet,en cours,1820074.8,2020-01-02,Douala,91916.875,1728157.9
143689,104,WebEngine,en cours,1085515.5,2019-10-09,Dakar,132529.0,952986.5
143690,105,ERP,termine,657819.94,2020-10-18,Libreville,115846.164,541973.75
143691,102,BeWallet,en cours,499157.72,2020-11-30,Yaounde,91916.875,407240.84
143692,104,WebEngine,en cours,1362173.6,2021-07-21,Kribi,132529.0,1229644.6
143693,102,BeWallet,en cours,1541090.6,2020-02-20,Libreville,91916.875,1449173.8
143694,101,Messago,en cours,1201482.9,2019-10-16,Douala,96618.19,1104864.8
143695,102,BeWallet,en cours,1861620.6,2021-04-28,Libreville,91916.875,1769703.8
143696,101,Messago,en cours,243767.8,2020-02-12,Dakar,96618.19,147149.61
143697,102,BeWallet,en cours,1719269.4,2020-07-19,Dakar,91916.875,1627352.5
143698,101,Messago,en cours,1456133.0,2019-12-05,Kribi,96618.19,1359514.8
143699,100,JeTchoko,termine,612913.25,2019-11-21,Dakar,147904.62,465008.62
143700,102,BeWallet,en cours,431193.47,2020-12-11,Yaounde,91916.875,339276.6
143701,105,ERP,termine,351482.4,2020-06-03,Douala,115846.164,235636.25
143702,103,Tatami,termine,539780.5,2022-01-09,Libreville,91830.25,447950.25
143703,100,JeTchoko,termine,220344.72,2022-12-17,Libreville,147904.62,72440.09
143704,102,BeWallet,en cours,1759423.2,2022-07-27,Douala,91916.875,1667506.4
143705,103,Tatami,termine,581495.9,2019-12-06,Kribi,91830.25,489665.62
143706,105,ERP,termine,331660.12,2021-08-30,Libreville,115846.164,215813.97
143707,105,ERP,termine,1366316.0,2021-12-18,Douala,115846.164,1250469.9
143708,104,WebEngine,en cours,440042.6,2021-03-02,Dakar,132529.0,307513.6
143709,104,WebEngine,en cours,1797847.5,2020-08-26,Kribi,132529.0,1665318.5
143710,103,Tatami,termine,1162665.2,2021-08-28,Abidjan,91830.25,1070835.0
143711,104,WebEngine,en cours,985007.2,2022-11-09,Libreville,132529.0,852478.2
143712,104,WebEngine,en cours,1660472.5,2020-11-15,Douala,132529.0,1527943.5
143713,104,WebEngine,en cours,863858.8,2021-11-30,Dakar,132529.0,731329.8
143714,100,JeTchoko,termine,1964285.1,2021-10-06,Libreville,147904.62,1816380.5
143715,100,JeTchoko,termine,1423440.2,2022-01-23,Libreville,147904.62,1275535.6
143716,104,WebEngine,en cours,1197722.8,2020-07-02,Yaounde,132529.0,1065193.8
143717,100,JeTchoko,termine,1792659.0,2022-04-22,Kribi,147904.62,1644754.4
143718,101,Messago,en cours,1316876.6,2020-06-11,Dakar,96618.19,1220258.5
143719,104,WebEngine,en cours,1307527.2,2021-10-28,Kribi,132529.0,1174998.2
143720,100,JeTchoko,termine,345343.28,2020-06-17,Kribi,147904.62,197438.66
143721,102,BeWallet,en cours,88616.7,2022-09-15,Douala,91916.875,-3300.1719
143722,101,Messago,en cours,1993125.9,2022-05-21,Douala,96618.19,1896507.8
143723,100,JeTchoko,termine,210560.84,2020-05-24,Douala,147904.62,62656.22
143724,101,Messago,en cours,908074.4,2021-10-27,Kribi,96618.19,811456.2
143725,105,ERP,termine,1465334.2,2020-10-20,Abidjan,115846.164,1349488.1
143726,102,BeWallet,en cours,4396.15,2020-07-09,Abidjan,91916.875,-87520.73
143727,103,Tatami,termine,807870.44,2021-12-23,Abidjan,91830.25,716040.2
143728,102,BeWallet,en cours,1470986.8,2022-07-29,Dakar,91916.875,1379069.9
143729,102,BeWallet,en cours,1969166.2,2020-10-22,Yaounde,91916.875,1877249.4
143730,100,JeTchoko,termine,1658303.1,2022-10-14,Libreville,147904.62,1510398.5
143731,100,JeTchoko,termine,443231.44,2021-12-20,Abidjan,147904.62,295326.8
143732,103,Tatami,termine,189543.1,2021-06-02,Douala,91830.25,97712.84
143733,103,Tatami,termine,797053.5,2021-08-29,Yaounde,91830.25,705223.25
143734,105,ERP,termine,1613085.2,2022-04-26,Libreville,115846.164,1497239.1
143735,104,WebEngine,en cours,1391229.9,2021-05-21,Dakar,132529.0,1258700.9
143736,100,JeTchoko,termine,1162975.9,2021-06-14,Abidjan,147904.62,1015071.25
143737,102,BeWallet,en cours,1710698.8,2021-08-13,Abidjan,91916.875,1618781.9
143738,105,ERP,termine,131330.23,2022-09-07,Kribi,115846.164,15484.07
143739,105,ERP,termine,1609696.6,2021-07-09,Kribi,115846.164,1493850.5
143740,100,JeTchoko,termine,1999382.2,2022-04-08,Libreville,147904.62,1851477.6
143741,103,Tatami,termine,1426911.4,2020-02-12,Yaounde,91830.25,1335081.1
143742,104,WebEngine,en cours,202946.38,2022-06-24,Kribi,132529.0,70417.375
143743,105,ERP,termine,1942844.5,2022-02-10,Libreville,115846.164,1826998.4
143744,105,ERP,termine,1613069.1,2022-07-15,Kribi,115846.164,1497223.0
143745,104,WebEngine,en cours,1977322.4,2022-06-24,Dakar,132529.0,1844793.4
143746,102,BeWallet,en cours,958520.06,2021-07-29,Abidjan,91916.875,866603.2
143747,104,WebEngine,en cours,911149.94,2020-10-22,Libreville,132529.0,778620.94
143748,101,Messago,en cours,1921339.2,2022-02-03,Abidjan,96618.19,1824721.0
143749,101,Messago,en cours,449572.1,2022-05-18,Yaounde,96618.19,352953.9
143750,105,ERP,termine,1150284.2,2022-11-06,Dakar,115846.164,1034438.06
143751,100,JeTchoko,termine,1128645.9,2021-05-21,Libreville,147904.62,980741.25
143752,102,BeWallet,en cours,1699505.1,2021-05-12,Douala,91916.875,1607588.2
143753,102,BeWallet,en cours,1240623.0,2022-04-25,Libreville,91916.875,1148706.1
143754,104,WebEngine,en cours,613137.6,2021-12-09,Kribi,132529.0,480608.62
143755,102,BeWallet,en cours,956012.06,2020-09-27,Dakar,91916.875,864095.2
143756,100,JeTchoko,termine,873123.7,2020-07-13,Kribi,147904.62,725219.06
143757,100,JeTchoko,termine,1900933.9,2022-12-17,Abidjan,147904.62,1753029.2
143758,101,Messago,en cours,1987063.1,2020-03-09,Abidjan,96618.19,1890445.0
143759,100,JeTchoko,termine,1093357.6,2019-10-12,Kribi,147904.62,945453.0
143760,100,JeTchoko,termine,823381.75,2022-07-09,Douala,147904.62,675477.1
143761,104,WebEngine,en cours,757554.1,2020-04-14,Kribi,132529.0,625025.1
143762,104,WebEngine,en cours,749153.06,2019-12-16,Abidjan,132529.0,616624.06
143763,101,Messago,en cours,1302977.8,2021-02-21,Abidjan,96618.19,1206359.5
143764,101,Messago,en cours,225339.52,2020-09-27,Dakar,96618.19,128721.33
143765,103,Tatami,termine,1233274.4,2020-03-07,Libreville,91830.25,1141444.1
143766,104,WebEngine,en cours,1602547.2,2020-01-02,Libreville,132529.0,1470018.2
143767,105,ERP,termine,295794.62,2021-05-22,Libreville,115846.164,179948.47
143768,100,JeTchoko,termine,1097684.5,2022-02-19,Abidjan,147904.62,949779.9
143769,101,Messago,en cours,1736443.6,2021-06-17,Douala,96618.19,1639825.5
143770,103,Tatami,termine,1487444.9,2022-12-17,Kribi,91830.25,1395614.6
143771,103,Tatami,termine,1105027.8,2020-09-06,Yaounde,91830.25,1013197.5
143772,104,WebEngine,en cours,743441.56,2022-10-27,Yaounde,132529.0,610912.56
143773,103,Tatami,termine,1818726.8,2020-12-27,Dakar,91830.25,1726896.5
143774,105,ERP,termine,1738881.0,2022-11-23,Abidjan,115846.164,1623034.9
143775,101,Messago,en cours,876733.1,2020-11-29,Douala,96618.19,780114.94
143776,101,Messago,en cours,1665530.5,2020-01-30,Douala,96618.19,1568912.2
143777,105,ERP,termine,1206979.4,2021-09-22,Libreville,115846.164,1091133.2
143778,102,BeWallet,en cours,1720940.4,2022-09-17,Douala,91916.875,1629023.5
143779,101,Messago,en cours,899207.8,2021-11-14,Abidjan,96618.19,802589.6
143780,104,WebEngine,en cours,1773862.0,2019-10-30,Kribi,132529.0,1641333.0
143781,105,ERP,termine,808092.0,2021-02-04,Abidjan,115846.164,692245.8
143782,104,WebEngine,en cours,1827977.2,2019-10-28,Abidjan,132529.0,1695448.2
143783,103,Tatami,termine,1770106.4,2020-04-13,Libreville,91830.25,1678276.1
143784,101,Messago,en cours,1533829.0,2020-07-13,Abidjan,96618.19,1437210.8
143785,102,BeWallet,en cours,1088940.5,2021-02-18,Douala,91916.875,997023.6
143786,105,ERP,termine,1058760.2,2020-11-01,Kribi,115846.164,942914.06
143787,102,BeWallet,en cours,261885.69,2021-12-02,Libreville,91916.875,169968.81
143788,100,JeTchoko,termine,416549.88,2022-11-10,Abidjan,147904.62,268645.25
143789,102,BeWallet,en cours,137018.5,2021-09-05,Kribi,91916.875,45101.625
143790,103,Tatami,termine,42608.47,2022-07-14,Douala,91830.25,-49221.78
143791,101,Messago,en cours,903016.56,2021-03-06,Dakar,96618.19,806398.4
143792,102,BeWallet,en cours,952993.3,2019-12-26,Libreville,91916.875,861076.44
143793,105,ERP,termine,1686307.9,2022-03-28,Kribi,115846.164,1570461.8
143794,101,Messago,en cours,1851780.9,2022-07-08,Yaounde,96618.19,1755162.8
143795,100,JeTchoko,termine,104625.48,2021-06-09,Libreville,147904.62,-43279.15
143796,101,Messago,en cours,1332789.0,2022-01-06,Dakar,96618.19,1236170.8
143797,104,WebEngine,en cours,1374712.4,2022-09-29,Dakar,132529.0,1242183.4
143798,100,JeTchoko,termine,1357320.8,2020-10-09,Libreville,147904.62,1209416.1
143799,104,WebEngine,en cours,1184008.2,2022-04-02,Douala,132529.0,1051479.2
143800,105,ERP,termine,122983.32,2021-08-07,Dakar,115846.164,7137.1562
143801,105,ERP,termine,1709469.0,2021-08-12,Abidjan,115846.164,1593622.9
143802,100,JeTchoko,termine,1390563.0,2022-10-24,Libreville,147904.62,1242658.4
143803,103,Tatami,termine,381793.28,2021-11-14,Kribi,91830.25,289963.03
143804,102,BeWallet,en cours,1447440.0,2020-05-07,Douala,91916.875,1355523.1
143805,103,Tatami,termine,111342.54,2021-03-12,Douala,91830.25,19512.29
143806,101,Messago,en cours,1496379.2,2022-07-24,Dakar,96618.19,1399761.0
143807,103,Tatami,termine,1312887.4,2021-12-02,Yaounde,91830.25,1221057.1
143808,105,ERP,termine,963127.7,2022-04-26,Abidjan,115846.164,847281.5
143809,102,BeWallet,en cours,1405736.6,2019-11-28,Libreville,91916.875,1313819.8
143810,101,Messago,en cours,777987.25,2020-06-20,Kribi,96618.19,681369.06
143811,101,Messago,en cours,525055.5,2021-09-01,Abidjan,96618.19,428437.3
143812,104,WebEngine,en cours,383790.03,2020-05-10,Kribi,132529.0,251261.03
143813,104,WebEngine,en cours,279093.34,2021-06-13,Kribi,132529.0,146564.34
143814,102,BeWallet,en cours,135232.56,2020-09-09,Kribi,91916.875,43315.688
143815,105,ERP,termine,1841255.1,2021-06-02,Yaounde,115846.164,1725409.0
143816,105,ERP,termine,1849347.9,2020-01-28,Libreville,115846.164,1733501.8
143817,104,WebEngine,en cours,1735720.6,2021-11-01,Douala,132529.0,1603191.6
143818,103,Tatami,termine,594569.6,2022-01-09,Libreville,91830.25,502739.38
143819,101,Messago,en cours,1720106.1,2021-07-13,Dakar,96618.19,1623488.0
143820,100,JeTchoko,termine,1293180.6,2020-01-31,Kribi,147904.62,1145276.0
143821,101,Messago,en cours,1582178.4,2021-02-28,Yaounde,96618.19,1485560.2
143822,101,Messago,en cours,339396.9,2019-11-22,Douala,96618.19,242778.72
143823,102,BeWallet,en cours,1840895.9,2020-11-16,Abidjan,91916.875,1748979.0
143824,103,Tatami,termine,1976496.6,2022-07-07,Yaounde,91830.25,1884666.4
143825,101,Messago,en cours,1075619.8,2022-09-02,Abidjan,96618.19,979001.56
143826,103,Tatami,termine,1252932.0,2021-04-22,Douala,91830.25,1161101.8
143827,102,BeWallet,en cours,363659.28,2022-04-07,Yaounde,91916.875,271742.4
143828,100,JeTchoko,termine,274279.3,2020-04-20,Kribi,147904.62,126374.69
143829,102,BeWallet,en cours,1819510.4,2020-09-20,Kribi,91916.875,1727593.5
143830,103,Tatami,termine,174801.0,2021-11-26,Yaounde,91830.25,82970.75
143831,101,Messago,en cours,1487622.9,2020-02-19,Libreville,96618.19,1391004.8
143832,102,BeWallet,en cours,1068376.8,2022-06-22,Abidjan,91916.875,976459.9
143833,104,WebEngine,en cours,1082544.1,2020-07-23,Libreville,132529.0,950015.1
143834,100,JeTchoko,termine,1474863.1,2019-12-13,Dakar,147904.62,1326958.5
143835,103,Tatami,termine,104787.6,2020-08-26,Yaounde,91830.25,12957.352
143836,103,Tatami,termine,1609883.0,2022-09-14,Kribi,91830.25,1518052.8
143837,103,Tatami,termine,180248.58,2019-10-19,Dakar,91830.25,88418.33
143838,101,Messago,en cours,620833.1,2021-04-17,Kribi,96618.19,524214.94
143839,103,Tatami,termine,265472.84,2019-11-13,Dakar,91830.25,173642.6
143840,101,Messago,en cours,1427602.9,2021-09-13,Libreville,96618.19,1330984.8
143841,105,ERP,termine,322603.7,2022-05-02,Yaounde,115846.164,206757.53
143842,101,Messago,en cours,1159974.0,2022-07-29,Yaounde,96618.19,1063355.8
143843,103,Tatami,termine,1632240.1,2021-04-13,Abidjan,91830.25,1540409.9
143844,103,Tatami,termine,167312.6,2020-04-22,Libreville,91830.25,75482.34
143845,105,ERP,termine,614964.44,2021-02-20,Libreville,115846.164,499118.28
143846,100,JeTchoko,termine,1066325.5,2020-01-03,Yaounde,147904.62,918420.9
143847,102,BeWallet,en cours,1940742.0,2022-06-21,Yaounde,91916.875,1848825.1
143848,100,JeTchoko,termine,92676.03,2022-04-26,Libreville,147904.62,-55228.594
143849,102,BeWallet,en cours,1571000.0,2021-07-12,Libreville,91916.875,1479083.1
143850,101,Messago,en cours,1669804.0,2019-11-02,Libreville,96618.19,1573185.8
143851,101,Messago,en cours,1608376.9,2019-12-07,Yaounde,96618.19,1511758.8
143852,100,JeTchoko,termine,1803700.4,2021-05-27,Libreville,147904.62,1655795.8
143853,102,BeWallet,en cours,1288912.0,2021-02-23,Abidjan,91916.875,1196995.1
143854,101,Messago,en cours,774343.5,2020-03-02,Libreville,96618.19,677725.3
143855,101,Messago,en cours,1197497.0,2020-10-18,Douala,96618.19,1100878.8
143856,103,Tatami,termine,754810.1,2022-12-17,Dakar,91830.25,662979.9
143857,100,JeTchoko,termine,1574812.6,2021-08-08,Douala,147904.62,1426908.0
143858,100,JeTchoko,termine,1339972.4,2020-03-03,Yaounde,147904.62,1192067.8
143859,104,WebEngine,en cours,1366737.4,2022-10-15,Douala,132529.0,1234208.4
143860,102,BeWallet,en cours,749264.3,2022-03-28,Dakar,91916.875,657347.44
143861,103,Tatami,termine,1615082.5,2020-08-02,Dakar,91830.25,1523252.2
143862,100,JeTchoko,termine,765366.4,2022-10-21,Libreville,147904.62,617461.75
143863,103,Tatami,termine,939458.2,2020-12-09,Kribi,91830.25,847627.94
143864,102,BeWallet,en cours,1565387.8,2022-03-01,Yaounde,91916.875,1473470.9
143865,102,BeWallet,en cours,1968268.2,2022-11-20,Abidjan,91916.875,1876351.4
143866,101,Messago,en cours,825023.94,2020-07-15,Libreville,96618.19,728405.75
143867,100,JeTchoko,termine,1859216.2,2022-08-08,Kribi,147904.62,1711311.6
143868,101,Messago,en cours,1270446.2,2019-11-07,Abidjan,96618.19,1173828.0
143869,105,ERP,termine,19937.51,2019-10-14,Douala,115846.164,-95908.66
143870,104,WebEngine,en cours,385721.8,2022-08-06,Dakar,132529.0,253192.81
143871,101,Messago,en cours,1401470.6,2019-12-12,Douala,96618.19,1304852.5
143872,103,Tatami,termine,480060.0,2020-09-14,Yaounde,91830.25,388229.75
143873,105,ERP,termine,1607246.6,2021-09-03,Libreville,115846.164,1491400.5
143874,103,Tatami,termine,796473.25,2022-06-06,Libreville,91830.25,704643.0
143875,102,BeWallet,en cours,140596.58,2021-07-11,Yaounde,91916.875,48679.703
143876,101,Messago,en cours,1760794.5,2020-09-02,Douala,96618.19,1664176.2
143877,105,ERP,termine,1305541.0,2022-08-19,Libreville,115846.164,1189694.9
143878,101,Messago,en cours,191201.94,2021-07-02,Douala,96618.19,94583.75
143879,101,Messago,en cours,493820.38,2020-12-30,Libreville,96618.19,397202.2
143880,100,JeTchoko,termine,477959.34,2020-03-10,Douala,147904.62,330054.72
143881,104,WebEngine,en cours,1136153.0,2020-12-14,Dakar,132529.0,1003624.0
143882,102,BeWallet,en cours,190049.42,2022-10-06,Dakar,91916.875,98132.55
143883,101,Messago,en cours,476212.66,2020-11-28,Kribi,96618.19,379594.47
143884,105,ERP,termine,421940.75,2020-02-16,Abidjan,115846.164,306094.6
143885,100,JeTchoko,termine,46680.64,2022-03-15,Libreville,147904.62,-101223.984
143886,103,Tatami,termine,1487633.9,2020-12-29,Abidjan,91830.25,1395803.6
143887,100,JeTchoko,termine,1599818.8,2021-03-30,Abidjan,147904.62,1451914.1
143888,101,Messago,en cours,359282.9,2021-09-17,Yaounde,96618.19,262664.72
143889,103,Tatami,termine,995508.44,2021-02-28,Abidjan,91830.25,903678.2
143890,103,Tatami,termine,1107232.5,2021-04-27,Yaounde,91830.25,1015402.25
143891,102,BeWallet,en cours,1641792.1,2021-10-17,Dakar,91916.875,1549875.2
143892,102,BeWallet,en cours,1249454.1,2021-01-24,Abidjan,91916.875,1157537.2
143893,104,WebEngine,en cours,370774.84,2022-06-20,Dakar,132529.0,238245.84
143894,100,JeTchoko,termine,839947.94,2021-04-05,Douala,147904.62,692043.3
143895,100,JeTchoko,termine,745920.94,2021-10-14,Douala,147904.62,598016.3
143896,104,WebEngine,en cours,468030.44,2022-08-25,Libreville,132529.0,335501.44
143897,105,ERP,termine,197053.73,2021-05-25,Libreville,115846.164,81207.57
143898,100,JeTchoko,termine,1791169.2,2022-11-24,Libreville,147904.62,1643264.6
143899,105,ERP,termine,454837.4,2019-11-23,Libreville,115846.164,338991.25
143900,105,ERP,termine,997399.7,2021-08-02,Abidjan,115846.164,881553.5
143901,103,Tatami,termine,1334342.1,2021-08-21,Kribi,91830.25,1242511.9
143902,100,JeTchoko,termine,221335.69,2022-09-12,Kribi,147904.62,73431.06
143903,104,WebEngine,en cours,963413.8,2020-07-16,Kribi,132529.0,830884.8
143904,103,Tatami,termine,94303.4,2021-06-25,Kribi,91830.25,2473.1484
143905,103,Tatami,termine,1120406.0,2021-03-09,Kribi,91830.25,1028575.75
143906,103,Tatami,termine,1603338.1,2021-05-26,Douala,91830.25,1511507.9
143907,101,Messago,en cours,173325.7,2021-07-12,Libreville,96618.19,76707.516
143908,104,WebEngine,en cours,161606.8,2021-05-02,Yaounde,132529.0,29077.797
143909,104,WebEngine,en cours,1775918.6,2021-11-13,Abidjan,132529.0,1643389.6
143910,102,BeWallet,en cours,567497.5,2021-11-04,Douala,91916.875,475580.62
143911,100,JeTchoko,termine,1956089.5,2021-05-12,Douala,147904.62,1808184.9
143912,103,Tatami,termine,1209741.0,2022-08-21,Kribi,91830.25,1117910.8
143913,105,ERP,termine,1336955.0,2019-12-04,Kribi,115846.164,1221108.9
143914,100,JeTchoko,termine,1545792.6,2019-11-17,Kribi,147904.62,1397888.0
143915,105,ERP,termine,294679.4,2020-02-29,Abidjan,115846.164,178833.25
143916,104,WebEngine,en cours,835240.7,2020-12-31,Dakar,132529.0,702711.7
143917,100,JeTchoko,termine,82709.78,2021-07-15,Libreville,147904.62,-65194.844
143918,100,JeTchoko,termine,1876357.0,2020-07-27,Yaounde,147904.62,1728452.4
143919,104,WebEngine,en cours,540903.5,2021-03-30,Yaounde,132529.0,408374.5
143920,100,JeTchoko,termine,624898.56,2021-07-21,Libreville,147904.62,476993.94
143921,102,BeWallet,en cours,1547072.4,2020-08-10,Douala,91916.875,1455155.5
143922,102,BeWallet,en cours,1052650.4,2020-07-11,Dakar,91916.875,960733.5
143923,105,ERP,termine,806310.2,2020-01-08,Libreville,115846.164,690464.0
143924,103,Tatami,termine,1920693.5,2021-05-18,Dakar,91830.25,1828863.2
143925,105,ERP,termine,499255.06,2020-09-23,Yaounde,115846.164,383408.9
143926,104,WebEngine,en cours,1937052.9,2021-01-20,Dakar,132529.0,1804523.9
143927,103,Tatami,termine,1198285.9,2020-01-10,Douala,91830.25,1106455.6
143928,102,BeWallet,en cours,1002288.5,2020-03-11,Yaounde,91916.875,910371.6
143929,100,JeTchoko,termine,679082.06,2021-06-13,Dakar,147904.62,531177.44
143930,102,BeWallet,en cours,94549.14,2022-06-23,Douala,91916.875,2632.2656
143931,101,Messago,en cours,65246.13,2022-06-02,Abidjan,96618.19,-31372.059
143932,103,Tatami,termine,867203.75,2020-03-14,Kribi,91830.25,775373.5
143933,100,JeTchoko,termine,547379.2,2022-11-17,Abidjan,147904.62,399474.56
143934,100,JeTchoko,termine,1576943.5,2022-02-18,Dakar,147904.62,1429038.9
143935,104,WebEngine,en cours,578334.4,2020-06-11,Abidjan,132529.0,445805.38
143936,103,Tatami,termine,1924760.5,2021-09-24,Libreville,91830.25,1832930.2
143937,103,Tatami,termine,1144717.2,2021-03-15,Dakar,91830.25,1052887.0
143938,101,Messago,en cours,1475383.9,2021-05-08,Abidjan,96618.19,1378765.8
143939,104,WebEngine,en cours,471278.78,2022-04-13,Abidjan,132529.0,338749.78
143940,103,Tatami,termine,1936722.8,2022-05-10,Dakar,91830.25,1844892.5
143941,105,ERP,termine,1052197.2,2022-02-10,Kribi,115846.164,936351.06
143942,104,WebEngine,en cours,849752.5,2020-06-25,Yaounde,132529.0,717223.5
143943,104,WebEngine,en cours,819652.4,2020-05-29,Abidjan,132529.0,687123.4
143944,102,BeWallet,en cours,1676523.1,2020-01-09,Dakar,91916.875,1584606.2
143945,101,Messago,en cours,1399490.6,2020-02-01,Dakar,96618.19,1302872.5
143946,104,WebEngine,en cours,797044.1,2019-10-05,Abidjan,132529.0,664515.1
