order_id,product_id,order_price,order_date,purchase_address,payement_methode
138925,102,576373.64,2020-08-16,Kribi,
138926,103,172033.18,2022-10-09,Yaounde,
138927,103,1195644.28,2022-01-07,Kribi,
138928,101,829301.03,2020-03-11,Kribi,
138929,103,469085.67,2019-12-07,Douala,
138930,103,1103836.18,2020-12-14,Kribi,
138931,100,1869670.23,2022-05-09,Dakar,
138932,102,391492.15,2022-04-05,Dakar,
138933,100,1883502.34,2020-06-07,Kribi,
138934,101,744641.33,2022-09-06,Dakar,
138935,105,1748761.32,2020-08-07,Kribi,
138936,100,1772852.68,2020-03-09,Libreville,
138937,102,1359622.6,2021-01-06,Abidjan,
138938,105,187437.46,2022-07-30,Kribi,
138939,103,406856.1,2020-08-11,Libreville,
138940,102,1325019.37,2022-02-13,Yaounde,
138941,103,1751723.82,2022-08-09,Kribi,
138942,102,1805439.2,2022-08-16,Douala,
138943,105,664922.3,2020-11-29,Kribi,
138944,101,102604.22,2020-05-05,Douala,
138945,101,521553.59,2019-10-23,Abidjan,
138946,102,1135436.29,2021-04-23,Dakar,
138947,104,921073.2,2022-06-02,Kribi,
138948,100,1562457.8,2022-09-22,Abidjan,
138949,100,234185.05,2021-03-08,Dakar,
138950,101,474364.92,2020-09-21,Yaounde,
138951,104,925253.89,2020-02-08,Libreville,
138952,104,547200.93,2020-03-20,Dakar,
138953,104,118422.68,2021-02-03,Kribi,
138954,100,713205.75,2022-06-11,Yaounde,
138955,100,95585.17,2020-11-27,Kribi,
138956,104,1425546.75,2021-07-27,Yaounde,
138957,103,779112.84,2022-11-11,Yaounde,
138958,101,1560384.27,2020-11-17,Dakar,
138959,104,406776.78,2022-07-13,Dakar,
138960,100,270753.52,2019-10-27,Yaounde,
138961,100,1259779.88,2020-10-15,Douala,
138962,103,1180468.49,2021-07-09,Dakar,
138963,102,593530.56,2022-05-28,Dakar,
138964,104,1098777.58,2022-05-08,Libreville,
138965,105,625408.28,2021-01-07,Libreville,
138966,105,1913980.43,2022-10-25,Dakar,
138967,104,1197681.16,2021-03-21,Dakar,
138968,103,174627.53,2020-08-19,Yaounde,
138969,102,1865386.33,2020-08-08,Douala,
138970,105,1844441.25,2022-12-19,Libreville,
138971,100,1727819.55,2022-06-26,Abidjan,
138972,101,1030594.76,2020-02-01,Yaounde,
138973,104,115057.1,2022-11-27,Abidjan,
138974,105,1076223.98,2020-11-26,Dakar,
138975,100,1176247.4,2021-06-13,Abidjan,
138976,105,1958562.78,2021-06-05,Abidjan,
138977,105,321141.07,2022-11-22,Dakar,
138978,102,159946.63,2019-12-14,Dakar,
138979,104,255626.28,2021-03-22,Dakar,
138980,100,1284536.39,2019-11-18,Dakar,
138981,105,1968828.79,2020-11-08,Libreville,
138982,101,1927191.91,2022-11-17,Yaounde,
138983,103,686378.2,2020-04-12,Dakar,
138984,105,726418.4,2020-07-21,Yaounde,
138985,101,955334.49,2020-09-15,Abidjan,
138986,100,1484747.88,2021-01-20,Libreville,
138987,102,958519.85,2022-01-20,Libreville,
138988,104,1139800.54,2021-08-09,Douala,
138989,103,649864.34,2020-07-17,Dakar,
138990,103,945635.86,2020-02-23,Kribi,
138991,100,1509976.19,2022-08-07,Abidjan,
138992,101,713325.03,2021-02-15,Yaounde,
138993,103,1857155.41,2022-02-06,Libreville,
138994,103,261938.67,2021-11-14,Libreville,
138995,101,829000.24,2021-01-10,Dakar,
138996,103,573230.09,2022-07-10,Dakar,
138997,103,1136752.15,2021-08-12,Libreville,
138998,100,187037.3,2022-11-02,Dakar,
138999,102,842380.48,2021-02-04,Dakar,
139000,105,1085294.25,2022-06-03,Libreville,
139001,101,399857.36,2021-06-05,Douala,
139002,101,425758.62,2022-02-12,Douala,
139003,103,705209.55,2022-10-25,Yaounde,
139004,103,1993944.11,2020-07-15,Libreville,
139005,105,672931.81,2021-10-04,Yaounde,
139006,102,1268220.4,2020-10-09,Libreville,
139007,102,1837274.72,2021-03-22,Kribi,
139008,102,1704116,2022-12-05,Libreville,
139009,100,1760581.71,2021-03-12,Douala,
139010,103,1546853.73,2022-06-24,Dakar,
139011,103,1101987.56,2021-07-26,Dakar,
139012,102,1132055.97,2020-07-18,Libreville,
139013,102,988407.17,2020-08-21,Abidjan,
139014,101,1310900.14,2021-04-03,Kribi,
139015,105,1076300.3,2020-03-24,Yaounde,
139016,102,1226851.63,2021-02-24,Douala,
139017,102,913544.39,2022-11-06,Kribi,
139018,102,41442.95,2021-08-21,Kribi,
139019,100,1235625.87,2020-11-02,Yaounde,
139020,102,780535.29,2021-12-07,Yaounde,
139021,102,1153195.39,2021-05-15,Douala,
139022,104,1204592.62,2022-09-05,Abidjan,
139023,103,1042269.94,2021-06-23,Libreville,
139024,100,31905.2,2019-11-29,Abidjan,
139025,103,1251528.46,2020-04-20,Kribi,
139026,103,222497.83,2020-11-22,Dakar,
139027,101,1229339.79,2020-01-19,Kribi,
139028,104,417610.63,2021-05-05,Libreville,
139029,100,622117.48,2021-05-10,Dakar,
139030,102,832099.39,2022-05-19,Yaounde,
139031,101,1591187.6,2020-05-10,Kribi,
139032,100,1219555.82,2022-04-03,Libreville,
139033,104,1551746.75,2020-12-17,Yaounde,
139034,103,1716177.43,2020-09-08,Yaounde,
139035,103,737557.85,2021-05-22,Yaounde,
139036,103,892216.7,2021-05-07,Dakar,
139037,103,838878.98,2022-09-11,Dakar,
139038,100,1943451.06,2021-04-28,Dakar,
139039,105,1390282.92,2021-12-04,Douala,
139040,105,1418105.26,2020-11-28,Douala,
139041,100,570661.45,2020-08-28,Libreville,
139042,102,396633.89,2021-03-19,Yaounde,
139043,105,681755.71,2022-10-21,Dakar,
139044,103,698528.25,2022-02-04,Libreville,
139045,101,1400334.32,2020-04-01,Douala,
139046,103,839799.86,2021-06-28,Kribi,
139047,103,910774.82,2022-10-18,Abidjan,
139048,103,1036530.97,2022-02-22,Abidjan,
139049,102,203283.07,2021-08-13,Douala,
139050,104,826153.01,2019-12-09,Libreville,
139051,102,284593.4,2022-01-26,Douala,
139052,104,1153741.51,2021-06-11,Dakar,
139053,105,217262.77,2021-09-20,Douala,
139054,102,639741.49,2020-09-07,Dakar,
139055,104,1661027.05,2022-09-01,Dakar,
139056,100,741831.66,2020-09-11,Yaounde,
139057,102,1764415.79,2021-02-15,Dakar,
139058,105,1750688.44,2021-08-31,Douala,
139059,101,983627.27,2019-10-30,Yaounde,
139060,102,1664127.88,2022-05-29,Dakar,
139061,101,854259.58,2022-05-04,Libreville,
139062,103,336764.09,2019-10-26,Abidjan,
139063,103,1038154.58,2021-08-15,Yaounde,
139064,104,392275.2,2021-07-20,Yaounde,
139065,102,1632151.08,2021-05-09,Douala,
139066,104,1653029.41,2021-10-06,Yaounde,
139067,100,1594670.92,2020-05-04,Libreville,
139068,104,877247.04,2022-03-20,Dakar,
139069,101,361088.24,2022-07-09,Libreville,
139070,103,1353455.13,2019-11-13,Dakar,
139071,101,1962204.44,2020-01-09,Douala,
139072,102,1727287.59,2019-12-23,Abidjan,
139073,104,161965.37,2020-01-25,Abidjan,
139074,102,677277.06,2021-12-06,Libreville,
139075,102,202056.11,2021-06-30,Abidjan,
139076,103,1747619.13,2021-07-19,Dakar,
139077,105,530233.14,2021-02-03,Yaounde,
139078,105,1152597.8,2020-02-29,Abidjan,
139079,101,425903.28,2020-08-30,Dakar,
139080,103,444536.92,2022-04-15,Douala,
139081,100,1591987.97,2020-10-09,Kribi,
139082,103,1081731.8,2021-05-25,Libreville,
139083,105,1938213.4,2022-05-11,Yaounde,
139084,103,594147.35,2022-05-06,Yaounde,
139085,105,1226049.44,2019-12-31,Libreville,
139086,103,1325429.62,2021-07-28,Dakar,
139087,105,970086.1,2021-11-06,Libreville,
139088,104,1106357.99,2021-05-17,Dakar,
139089,102,1795990.11,2022-03-08,Kribi,
139090,103,361211.04,2022-11-05,Douala,
139091,105,534472.17,2021-09-05,Dakar,
139092,100,293320.17,2022-06-21,Kribi,
139093,100,275530.84,2019-10-02,Douala,
139094,104,189442.95,2020-04-18,Libreville,
139095,100,1842643.56,2021-08-13,Kribi,
139096,102,1723348.21,2022-04-05,Libreville,
139097,105,1186438.6,2021-02-07,Douala,
139098,105,528458.72,2019-11-28,Yaounde,
139099,101,629165.44,2020-03-24,Abidjan,
139100,101,291440.74,2021-02-05,Abidjan,
139101,102,1732850.9,2021-04-01,Yaounde,
139102,101,44489.41,2019-12-19,Dakar,
139103,103,1056448.63,2022-09-25,Kribi,
139104,100,473686.08,2020-08-14,Yaounde,
139105,103,1025791.07,2020-06-22,Yaounde,
139106,100,1141286.84,2021-04-23,Yaounde,
139107,103,1558641.17,2020-03-03,Abidjan,
139108,100,598310.57,2019-11-08,Kribi,
139109,104,349628.19,2022-10-20,Kribi,
139110,100,321410.23,2020-02-11,Abidjan,
139111,103,1684613.94,2021-02-07,Abidjan,
139112,102,1681670.75,2022-09-05,Kribi,
139113,105,1617289.74,2022-07-01,Douala,
139114,104,958847.15,2021-11-04,Kribi,
139115,101,1401450.95,2020-08-04,Douala,
139116,105,1158866.93,2021-09-14,Libreville,
139117,101,1074528.42,2020-09-12,Douala,
139118,105,1245692.13,2021-11-03,Douala,
139119,103,62321.56,2019-12-05,Libreville,
139120,102,906262.84,2022-07-29,Kribi,
139121,103,632699.17,2021-07-20,Libreville,
139122,104,999011.63,2022-05-02,Dakar,
139123,101,441345.79,2021-04-02,Yaounde,
139124,102,1867271.74,2020-09-02,Abidjan,
139125,104,558462.8,2022-02-25,Yaounde,
139126,102,1839351.37,2020-06-22,Dakar,
139127,102,792464.89,2020-01-25,Yaounde,
139128,102,1066289.33,2022-04-01,Douala,
139129,104,376304.28,2020-03-12,Libreville,
139130,103,1411438.77,2021-02-03,Yaounde,
139131,105,1852128.99,2022-07-31,Douala,
139132,104,407181.51,2020-02-22,Kribi,
139133,105,1971326.62,2022-10-02,Libreville,
139134,102,729627.83,2021-11-18,Yaounde,
139135,105,335033.06,2019-11-30,Yaounde,
139136,101,1146628.61,2019-10-26,Libreville,
139137,105,1239126.48,2020-09-27,Kribi,
139138,105,1881882.87,2021-03-21,Abidjan,
139139,101,926671.53,2020-02-23,Douala,
139140,102,535363.89,2022-04-24,Libreville,
139141,100,751280.61,2022-01-31,Kribi,
139142,102,1869517.48,2020-12-05,Abidjan,
139143,104,206533.51,2020-09-15,Yaounde,
139144,101,1686135.32,2020-07-02,Libreville,
139145,102,1180244.86,2020-07-29,Douala,
139146,101,629173.82,2022-02-22,Abidjan,
139147,101,1445430.94,2022-08-06,Kribi,
139148,105,445393.62,2021-11-18,Libreville,
139149,104,1697599.56,2022-01-11,Douala,
139150,103,180857.67,2022-07-17,Abidjan,
139151,105,953661.2,2020-09-08,Dakar,
139152,100,1014495.6,2020-12-28,Libreville,
139153,101,834420.42,2022-09-24,Douala,
139154,100,281527.78,2022-08-03,Douala,
139155,100,1732800.99,2022-06-21,Kribi,
139156,104,144298.54,2020-05-12,Yaounde,
139157,105,1655593.61,2021-07-02,Yaounde,
139158,100,1026538.64,2020-04-18,Kribi,
139159,100,330234.3,2020-12-31,Yaounde,
139160,103,427230.96,2021-12-06,Libreville,
139161,101,149943.09,2021-04-14,Dakar,
139162,102,1047906.04,2020-10-08,Kribi,
139163,104,683273.54,2021-11-25,Douala,
139164,100,1849612.18,2020-01-20,Libreville,
139165,101,749363.35,2022-10-28,Dakar,
139166,101,391410.41,2019-12-02,Yaounde,
139167,101,659254.43,2022-09-15,Dakar,
139168,105,1488915.63,2021-02-15,Dakar,
139169,105,417057.09,2020-06-07,Libreville,
139170,104,780437.8,2021-12-29,Douala,
139171,103,999557.96,2022-09-10,Douala,
139172,103,153046.56,2021-12-07,Abidjan,
139173,102,788182.42,2020-07-08,Yaounde,
139174,100,1434258.6,2022-03-05,Libreville,
139175,104,151491.46,2020-03-17,Douala,
139176,100,726490.33,2019-11-14,Yaounde,
139177,104,316779.27,2021-09-25,Dakar,
139178,102,1119386.66,2021-03-27,Dakar,
139179,105,232131.89,2022-06-06,Yaounde,
139180,101,1368515.18,2020-06-25,Libreville,
139181,103,210249.04,2020-11-02,Dakar,
139182,103,1373589.75,2021-02-18,Libreville,
139183,104,1648047.31,2021-03-15,Abidjan,
139184,102,154300.69,2020-10-13,Douala,
139185,101,655593.8,2020-11-02,Yaounde,
139186,103,1954075.68,2020-10-18,Dakar,
139187,102,884944.92,2019-11-17,Dakar,
139188,105,1145574.58,2021-01-27,Yaounde,
139189,102,575907.97,2020-05-20,Yaounde,
139190,100,1435365.58,2021-02-07,Dakar,
139191,105,539069.47,2022-11-08,Abidjan,
139192,101,197572.91,2020-07-04,Abidjan,
139193,103,747606.81,2020-02-02,Abidjan,
139194,103,1207117.28,2020-10-24,Dakar,
139195,105,862011.41,2020-12-18,Douala,
139196,103,668284.72,2021-11-07,Yaounde,
139197,101,769040.77,2021-05-17,Yaounde,
139198,100,1746611.34,2019-11-07,Yaounde,
139199,103,1188188.96,2020-02-18,Dakar,
139200,104,520987.36,2021-08-02,Libreville,
139201,101,418341.88,2022-05-28,Abidjan,
139202,101,1884744.1,2021-07-09,Kribi,
139203,100,651839.44,2019-11-21,Douala,
139204,104,1257174.1,2019-12-05,Libreville,
139205,104,1516074.63,2020-08-23,Douala,
139206,101,321769.05,2020-06-04,Douala,
139207,103,683762.08,2021-03-27,Abidjan,
139208,105,854691,2021-09-17,Libreville,
139209,100,1388505,2022-11-30,Dakar,
139210,105,945604.63,2020-10-12,Abidjan,
139211,102,261184.66,2021-05-06,Dakar,
139212,104,768717.17,2021-07-22,Dakar,
139213,103,1548489.65,2020-04-23,Dakar,
139214,102,310433.86,2020-03-12,Kribi,
139215,101,1321243.94,2021-09-23,Douala,
139216,105,1164163.4,2022-09-06,Dakar,
139217,104,555688.31,2020-04-20,Douala,
139218,102,307574.17,2022-07-04,Abidjan,
139219,101,1612290.13,2021-01-23,Kribi,
139220,105,209168.83,2022-03-11,Douala,
139221,102,754075.74,2020-08-06,Douala,
139222,105,1701128.71,2022-08-12,Kribi,
139223,102,1447154.83,2022-01-30,Dakar,
139224,105,207906.52,2021-10-08,Yaounde,
139225,103,1914427.09,2020-02-05,Yaounde,
139226,105,1517432.09,2022-11-16,Libreville,
139227,101,110727.19,2021-04-03,Dakar,
139228,105,1908476.69,2022-04-21,Yaounde,
139229,105,1670319.95,2020-07-23,Dakar,
139230,101,1824842.68,2022-04-15,Kribi,
139231,100,1934420.57,2020-05-16,Dakar,
139232,105,1059634.15,2021-11-25,Libreville,
139233,100,1227741.53,2020-05-31,Yaounde,
139234,101,936280.37,2021-02-22,Douala,
139235,104,200912.48,2021-12-13,Douala,
139236,102,857592.35,2022-04-21,Dakar,
139237,101,1434834.49,2022-12-15,Yaounde,
139238,101,1402608.67,2021-07-06,Libreville,
139239,101,1755306.02,2022-07-21,Abidjan,
139240,100,478431.11,2020-11-07,Kribi,
139241,101,529445.41,2022-05-09,Kribi,
139242,101,335970.36,2022-05-24,Yaounde,
139243,105,1886481.86,2022-05-16,Abidjan,
139244,105,1196652.49,2021-05-28,Libreville,
139245,102,368964.59,2020-02-05,Douala,
139246,102,1879211.71,2020-08-03,Kribi,
139247,104,170067.87,2022-09-07,Yaounde,
139248,102,394414.41,2021-07-02,Libreville,
139249,102,456646.68,2022-09-28,Kribi,
139250,100,209519.94,2022-06-15,Dakar,
139251,101,1856643.98,2020-06-08,Libreville,
139252,101,579526.84,2020-06-01,Yaounde,
139253,104,1107017.85,2019-12-31,Dakar,
139254,103,4979.11,2019-10-01,Abidjan,
139255,101,1342268.39,2022-09-11,Dakar,
139256,100,464000.4,2020-03-30,Libreville,
139257,101,1944163.67,2022-09-25,Libreville,
139258,102,1405449.78,2022-07-29,Dakar,
139259,104,162755.96,2020-04-17,Yaounde,
139260,104,129834.72,2022-03-04,Abidjan,
139261,105,1193982.92,2020-05-31,Douala,
139262,104,717521.25,2019-11-23,Libreville,
139263,103,476888.96,2022-01-25,Douala,
139264,105,1572116.74,2020-06-18,Libreville,
139265,102,331427.41,2020-01-13,Douala,
139266,103,1460167.36,2021-06-10,Douala,
139267,104,549531.31,2021-07-07,Yaounde,
139268,100,1287813.97,2022-04-20,Dakar,
139269,104,261163.75,2022-08-26,Abidjan,
139270,104,314.28,2019-11-13,Douala,
139271,101,805076.64,2021-11-12,Libreville,
139272,104,525296.06,2021-11-24,Yaounde,
139273,104,434751.86,2022-05-18,Yaounde,
139274,105,96472.23,2021-08-19,Douala,
139275,100,613472.59,2021-05-05,Yaounde,
139276,101,525502.8,2021-07-10,Kribi,
139277,105,1063902.13,2022-01-06,Libreville,
139278,105,1571839.11,2022-10-21,Yaounde,
139279,101,763001.16,2021-08-04,Yaounde,
139280,103,1324168.73,2019-12-13,Libreville,
139281,102,1424246.82,2021-07-25,Libreville,
139282,103,281936.38,2020-06-04,Libreville,
139283,101,1744769.19,2020-01-22,Dakar,
139284,105,235313.87,2022-03-30,Libreville,
139285,103,1100207.58,2021-04-12,Libreville,
139286,104,1987036.71,2021-10-24,Yaounde,
139287,102,1802554.99,2021-11-19,Libreville,
139288,100,1059084.5,2022-08-12,Douala,
139289,102,1049945.09,2020-02-19,Douala,
139290,101,27121.67,2021-05-22,Douala,
139291,101,1999376.48,2020-08-30,Abidjan,
139292,103,1609160.27,2021-11-08,Kribi,
139293,105,817048.86,2019-10-28,Abidjan,
139294,105,269046.11,2022-03-25,Abidjan,
139295,105,1416525.86,2020-08-01,Douala,
139296,103,1781886.06,2020-11-24,Kribi,
139297,101,708837.18,2021-02-23,Libreville,
139298,102,1811895.38,2022-05-07,Abidjan,
139299,101,249104.26,2020-09-22,Yaounde,
139300,105,1739336.06,2021-06-09,Yaounde,
139301,104,527944.56,2019-10-09,Libreville,
139302,104,325692.24,2022-05-19,Abidjan,
139303,104,126849.37,2022-03-28,Libreville,
139304,102,1778128.8,2021-03-11,Douala,
139305,104,1249033.55,2019-12-12,Libreville,
139306,104,1359124.95,2021-09-14,Kribi,
139307,100,556095.99,2020-07-30,Kribi,
139308,101,1825297.61,2020-11-27,Dakar,
139309,101,131221.79,2022-01-26,Dakar,
139310,101,242173.66,2020-07-20,Douala,
139311,103,927652.45,2019-10-04,Libreville,
139312,101,1689471.31,2022-03-27,Douala,
139313,105,98525.93,2021-07-30,Douala,
139314,101,1339055.14,2020-10-15,Dakar,
139315,103,1728552.1,2020-02-15,Kribi,
139316,102,1620054.3,2020-07-28,Abidjan,
139317,104,934842.49,2020-07-09,Libreville,
139318,105,108252.08,2022-10-03,Kribi,
139319,101,1080857.36,2022-07-11,Abidjan,
139320,105,498400.68,2022-03-12,Kribi,
139321,100,654901.69,2019-11-18,Kribi,
139322,100,227765.79,2022-10-13,Abidjan,
139323,103,717028.31,2022-12-13,Dakar,
139324,105,1513687.11,2021-11-14,Douala,
139325,104,1267458.05,2022-09-17,Kribi,
139326,100,656000.54,2019-12-26,Abidjan,
139327,105,1402391.03,2019-11-18,Yaounde,
139328,104,1433379.19,2022-01-29,Abidjan,
139329,100,637880.29,2022-08-27,Libreville,
139330,104,470215.89,2022-02-21,Kribi,
139331,104,921788.06,2022-11-21,Abidjan,
139332,101,1183658.13,2020-11-12,Abidjan,
139333,103,1825218.54,2022-07-06,Yaounde,
139334,101,948900.03,2020-02-25,Dakar,
139335,104,445135.79,2022-03-16,Kribi,
139336,100,522327.48,2022-09-16,Abidjan,
139337,102,133036.94,2021-06-09,Abidjan,
139338,105,556113.85,2021-10-20,Yaounde,
139339,100,1894928.93,2020-05-27,Libreville,
139340,102,1340890.84,2022-01-16,Douala,
139341,103,389644.25,2020-02-28,Yaounde,
139342,105,644021.36,2020-05-10,Yaounde,
139343,102,505243.4,2022-01-10,Dakar,
139344,100,479729.28,2020-04-24,Yaounde,
139345,105,645521.97,2021-11-29,Abidjan,
139346,105,807565.16,2022-11-27,Yaounde,
139347,101,1957248.59,2021-10-09,Libreville,
139348,101,217841.58,2022-10-13,Douala,
139349,101,186598.74,2021-02-20,Libreville,
139350,102,1162069.34,2020-07-22,Yaounde,
139351,103,930767.62,2022-11-21,Kribi,
139352,102,445757.57,2022-06-03,Dakar,
139353,100,185264.13,2022-07-30,Yaounde,
139354,105,1332280.67,2022-06-24,Libreville,
139355,104,759687.13,2020-08-08,Libreville,
139356,101,1838048.09,2022-03-06,Kribi,
139357,105,889210.5,2021-08-13,Libreville,
139358,102,1296688.23,2021-06-15,Libreville,
139359,103,1101275.72,2021-10-27,Dakar,
139360,103,1131529.41,2022-09-09,Abidjan,
139361,104,245701.67,2021-06-25,Kribi,
139362,100,1078645.58,2021-06-29,Kribi,
139363,103,1155218.96,2022-06-06,Kribi,
139364,105,1973587.05,2021-06-15,Douala,
139365,104,1540254.87,2020-11-28,Douala,
139366,101,1404565.39,2022-08-24,Abidjan,
139367,101,30752.96,2020-03-05,Kribi,
139368,100,1468716.64,2022-07-17,Abidjan,
139369,104,1525955.94,2021-07-26,Yaounde,
139370,105,1001132.13,2020-06-07,Libreville,
139371,104,1917190.68,2019-10-06,Dakar,
139372,100,458922.14,2022-10-21,Yaounde,
139373,104,115828.91,2022-10-14,Yaounde,
139374,105,1302750.06,2022-08-24,Kribi,
139375,101,128227.66,2021-01-19,Douala,
139376,100,1532976.14,2020-08-08,Yaounde,
139377,103,886345.64,2021-07-28,Yaounde,
139378,102,1911844.15,2021-06-27,Douala,
139379,102,172571.63,2021-01-27,Douala,
139380,101,1910303.46,2021-03-22,Abidjan,
139381,102,1798112.91,2022-11-23,Douala,
139382,104,983777.27,2019-12-21,Libreville,
139383,101,1025487.84,2021-07-24,Dakar,
139384,103,1686774.89,2020-01-14,Yaounde,
139385,101,1174166.99,2020-06-20,Yaounde,
139386,104,1841169.01,2022-11-04,Kribi,
139387,104,468424.5,2019-12-12,Libreville,
139388,102,127358.02,2022-08-06,Douala,
139389,105,325811.31,2022-01-27,Kribi,
139390,105,1768375.84,2020-08-09,Kribi,
139391,105,1539760.91,2020-05-10,Libreville,
139392,100,894664.47,2022-11-01,Abidjan,
139393,100,854876.41,2022-08-05,Douala,
139394,105,1259713.31,2022-10-15,Douala,
139395,104,1344429,2019-11-27,Abidjan,
139396,103,1027654.48,2022-03-09,Yaounde,
139397,103,742253.49,2022-08-03,Yaounde,
139398,103,912187.46,2022-10-03,Libreville,
139399,104,869786.86,2020-12-05,Kribi,
139400,102,1634040.82,2022-02-10,Kribi,
139401,100,1333161.72,2019-11-21,Yaounde,
139402,103,471901.09,2021-03-21,Libreville,
139403,103,1528371.03,2021-07-14,Libreville,
139404,105,980631.55,2020-08-05,Yaounde,
139405,100,1886147.09,2020-01-20,Yaounde,
139406,105,1629328.32,2021-03-29,Libreville,
139407,100,1118005.81,2022-03-25,Douala,
139408,102,89635.94,2022-06-12,Abidjan,
139409,102,1609906.38,2022-08-20,Abidjan,
139410,103,1770912.29,2022-03-13,Libreville,
139411,103,1196374.95,2020-11-06,Douala,
139412,105,434681.33,2022-01-24,Kribi,
139413,105,1930896.94,2021-05-03,Dakar,
139414,104,1200435.92,2022-10-22,Dakar,
139415,101,1320287.54,2021-11-17,Abidjan,
139416,100,1732832.32,2021-04-12,Douala,
139417,102,287764.76,2021-06-27,Abidjan,
139418,103,1896010.91,2021-03-11,Kribi,
139419,102,460651.24,2020-08-27,Yaounde,
139420,102,608281.05,2020-10-11,Yaounde,
139421,102,760756.44,2021-03-23,Libreville,
139422,102,1450323.75,2021-05-05,Dakar,
139423,102,1579107.32,2021-10-03,Kribi,
139424,103,88455.24,2020-03-21,Abidjan,
139425,100,869017.95,2021-12-24,Abidjan,
139426,103,1886748.86,2020-03-09,Kribi,
139427,102,1270705.1,2021-07-10,Yaounde,
139428,104,278477.58,2022-10-06,Abidjan,
139429,104,943103.84,2021-09-07,Kribi,
139430,100,1203193.72,2020-06-25,Douala,
139431,104,1166898.97,2021-11-04,Yaounde,
139432,105,1108294.08,2022-06-03,Yaounde,
139433,101,1514400.32,2022-05-19,Yaounde,
139434,105,443679.67,2022-11-17,Abidjan,
139435,103,1161969.56,2022-12-20,Libreville,
139436,101,1357923.94,2021-12-31,Libreville,
139437,102,969884.77,2020-04-01,Dakar,
139438,104,1582939.56,2020-10-27,Libreville,
139439,103,878329.15,2020-10-02,Dakar,
139440,101,1639308.27,2021-10-23,Yaounde,
139441,101,873338.4,2021-06-07,Douala,
139442,102,1175337.69,2019-10-29,Dakar,
139443,105,906295.83,2021-12-19,Libreville,
139444,105,1459779.53,2020-08-29,Kribi,
139445,103,1555168.31,2021-05-14,Abidjan,
139446,102,704076.85,2020-12-08,Abidjan,
139447,100,164206.11,2021-10-04,Douala,
139448,101,991198.47,2020-05-28,Libreville,
139449,105,1324663.78,2022-09-07,Douala,
139450,103,1603462.18,2022-12-03,Douala,
139451,104,1046825.47,2020-04-07,Yaounde,
139452,101,1577794.82,2022-03-03,Abidjan,
139453,104,1368365.78,2022-08-14,Libreville,
139454,101,1923518.81,2020-03-18,Dakar,
139455,100,279679.39,2022-08-07,Dakar,
139456,102,359441.3,2021-06-03,Douala,
139457,105,317980.17,2021-10-26,Libreville,
139458,104,490239.56,2021-05-27,Abidjan,
139459,105,852933.4,2020-01-22,Abidjan,
139460,102,1913122.63,2021-10-01,Douala,
139461,103,165844.33,2020-06-30,Yaounde,
139462,105,703059.28,2020-01-27,Dakar,
139463,100,1391571.73,2022-12-05,Douala,
139464,103,1622779.25,2021-02-15,Douala,
139465,104,1700633.54,2022-08-31,Douala,
139466,101,569257.85,2022-10-29,Abidjan,
139467,102,186758.08,2020-12-18,Yaounde,
139468,105,1753744.82,2020-10-28,Kribi,
139469,102,1512855.59,2022-12-24,Kribi,
139470,105,1793887.02,2022-04-17,Kribi,
139471,101,1744262.17,2022-04-26,Kribi,
139472,100,1514071.96,2022-07-15,Yaounde,
139473,104,706174.22,2020-06-28,Dakar,
139474,101,368001.61,2020-01-16,Abidjan,
139475,102,1091036.03,2021-12-21,Douala,
139476,100,1798383.87,2021-05-16,Dakar,
139477,102,972658.69,2020-04-23,Dakar,
139478,102,1728134.97,2021-06-28,Libreville,
139479,100,1437814.06,2022-10-17,Yaounde,
139480,103,153873.11,2021-08-01,Libreville,
139481,100,1772981.81,2021-09-12,Yaounde,
139482,101,1364048.91,2022-01-15,Dakar,
139483,102,984603.69,2020-09-24,Kribi,
139484,103,19682.78,2022-07-11,Yaounde,
139485,102,1913140.91,2022-07-23,Dakar,
139486,100,1332438.68,2022-02-23,Douala,
139487,103,1159065.62,2020-04-20,Dakar,
139488,105,1844173.15,2022-06-09,Douala,
139489,102,884760.27,2019-10-14,Yaounde,
139490,105,1752295.26,2022-06-01,Dakar,
139491,105,824830.21,2022-01-05,Dakar,
139492,103,1937399.94,2022-10-19,Abidjan,
139493,101,1619755.86,2022-06-10,Yaounde,
139494,103,1108846.69,2020-06-07,Kribi,
139495,104,706444.3,2022-04-30,Abidjan,
139496,101,979470.03,2020-05-29,Dakar,
139497,105,498116.47,2022-10-02,Douala,
139498,100,934746.13,2022-04-15,Kribi,
139499,102,910119.56,2021-05-06,Dakar,
139500,101,545334.45,2022-09-07,Abidjan,
139501,101,1498737.84,2020-03-10,Douala,
139502,102,1528280.52,2021-05-10,Douala,
139503,101,732224.07,2019-12-17,Kribi,
139504,100,1377315.26,2019-12-24,Kribi,
139505,100,332815.91,2022-04-06,Kribi,
139506,101,399059.46,2021-04-17,Yaounde,
139507,105,947507.04,2021-05-29,Abidjan,
139508,101,1481201.2,2021-10-04,Libreville,
139509,101,1538605.51,2022-04-05,Abidjan,
139510,105,1692598.96,2022-06-04,Abidjan,
139511,104,1323501.99,2019-12-15,Abidjan,
139512,100,1800345.05,2020-10-08,Douala,
139513,100,1712413.92,2021-03-15,Douala,
139514,100,493855.7,2022-07-24,Yaounde,
