Ticker;SimFinId;_Company_Name;IndustryId;year;quarter
JBT;6767423;"John Bean Technologies Corporation";;2022;Q1
JCG;181659;"J CREW GROUP INC";;2019;Q3
JCI;360440;"JOHNSON CONTROLS INC";110005;2022;Q2
JCOM;625587;"J2 GLOBAL, INC.";101003;2022;Q1
JCP;180279;"J C PENNEY CO INC";103002;2020;Q3
JCS;945747;"COMMUNICATIONS SYSTEMS INC";108001;2022;Q1
JEF;378180;"Jefferies Financial Group Inc.";104002;2022;Q1
JELD;1077371;"JELD-WEN Holding, Inc.";103004;2022;Q1
JHG;1234774;"JANUS HENDERSON GROUP PLC";104001;2022;Q1
JILL;680726;"J.Jill, Inc.";103002;2022;Q1
JJSF;968241;"J&J SNACK FOODS CORP";102002;2022;Q2
JKHY;447566;"Henry Jack & Associates Inc";100002;2022;Q3
JLL;122208;"JONES LANG LASALLE INC";109002;2022;Q1
JMBA;365536;"JAMBA, INC.";103003;2018;Q2
JNJ;89661;"JOHNSON & JOHNSON";106005;2022;Q1
JNPR;385619;"JUNIPER NETWORKS INC";101005;2022;Q1
JOB;1342117;"GEE Group Inc.";;2022;Q2
JOE;546306;"ST JOE CO";109002;2022;Q1
JOUT;667535;"JOHNSON OUTDOORS INC";103015;2022;Q2
JRSH;1348020;"Jerash Holdings (US), Inc.";100001;2021;Q4
JVA;40037;"COFFEE HOLDING CO INC";102002;2022;Q2
JW-A;195872;"WILEY JOHN & SONS, INC.";103026;2022;Q4
JWN;184768;"NORDSTROM INC";103002;2022;Q1
JXN;1341059;"Jackson Financial Inc.";;2022;Q1
JYNT;921297;"JOINT Corp";106011;2022;Q1
K;97995;"KELLOGG CO";102002;2022;Q1
KAI;6767489;"Kadant Inc.";;2022;Q1
KALU;6767787;"Kaiser Aluminum Corporation";;2022;Q1
KAR;123411;"KAR Auction Services, Inc.";103002;2022;Q1
KBH;821503;"KB HOME";103013;2022;Q1
KBR;1056225;"KBR, INC.";100003;2022;Q1
KD;1346698;"Kyndryl Holdings, Inc.";;2022;Q1
KDNY;781554;"CHINOOK THERAPEUTICS, INC.";106002;2022;Q1
KDP;378130;"Keurig Dr Pepper Inc.";102005;2022;Q1
KE;175788;"Kimball Electronics, Inc.";101001;2022;Q3
KEM;641260;"KEMET CORP";101001;2019;Q4
KEX;1067478;"KIRBY CORP";100010;2022;Q1
KEYS;186556;"Keysight Technologies, Inc.";101001;2022;Q2
KFN;805241;"KKR Financial Holdings LLC";;2017;Q3
KFRC;6767707;"Kforce Inc.";;2022;Q1
KFY;211211;"KORN FERRY INTERNATIONAL";100011;2022;Q4
KHC;693432;"Kraft Heinz Co";102002;2022;Q1
KIDS;6767731;"OrthoPediatrics Corp.";;2022;Q1
KIM;378175;"Kimco Realty";109001;2022;Q1
KIRK;188255;"KIRKLAND'S, INC";103002;2022;Q1
KITE;73743;"Kite Pharma, Inc.";106002;2017;Q2
KKR;805180;"KKR & Co. Inc.";104001;2022;Q1
KLAC;132518;"KLA TENCOR CORP";101004;2022;Q3
KLIC;362126;"KULICKE & SOFFA INDUSTRIES INC";101004;2022;Q2
KLXI;98588;"KLX Inc.";100008;2018;Q2
KMB;384594;"KIMBERLY CLARK CORP";102002;2022;Q1
KMG;51451;"KMG CHEMICALS INC";110001;2018;Q4
KMT;1234776;"KENNAMETAL INC";100003;2022;Q3
KMX;327637;"CARMAX INC";103005;2021;Q4
KN;996259;"Knowles Corp";100001;2022;Q1
KND;510383;"KINDRED HEALTHCARE, INC";106011;2018;Q1
KNSA;6767803;"Kiniksa Pharmaceuticals, Ltd.";;2022;Q1
KNTE;1841448;"Kinnate Biopharma Inc.";;2022;Q1
KNX;993639;"Knight-Swift Transportation Holdings Inc.";100010;2022;Q1
KO;82117;"COCA COLA CO";102005;2022;Q1
KODK;1023511;"EASTMAN KODAK CO";103015;2022;Q1
KONAQ;884107;"KONA GRILL INC";103003;2018;Q4
KOPN;807728;"KOPIN CORP";101004;2022;Q1
KOS;998443;"Kosmos Energy Ltd.";107002;2022;Q1
KPLT;1237814;"Katapult Holdings, Inc.";;2022;Q1
KPTI;786011;"Karyopharm Therapeutics Inc.";106005;2022;Q1
KR;258154;"KROGER CO";102001;2022;Q1
KRA;985521;"Kraton Corp";110001;2021;Q4
KRC;117059;"KILROY REALTY CORP";109001;2022;Q1
KREF;1345243;"KKR Real Estate Finance Trust Inc.";;2022;Q1
KRG;949714;"KITE REALTY GROUP TRUST";;2022;Q1
KRO;726370;"KRONOS WORLDWIDE INC";110001;2022;Q1
KRYS;1294979;"Krystal Biotech, Inc.";106002;2022;Q1
KSPN;197548;"Kaspien Holdings Inc.";103002;2022;Q1
KSS;186130;"KOHLS Corp";103002;2022;Q1
KSU;99395;"KANSAS CITY SOUTHERN";100010;2022;Q1
KTEC_delis;368599;"KEY TECHNOLOGY INC";100001;2018;Q1
KTOS;895821;"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.";100007;2022;Q1
KTWO;350257;"K2M GROUP HOLDINGS, INC.";106004;2018;Q3
KURA;795981;"Kura Oncology, Inc.";106002;2022;Q1
KW;949713;"Kennedy-Wilson Holdings, Inc.";109002;2022;Q1
LABL;35331;"MULTI COLOR Corp";100002;2018;Q4
LAD;1050282;"LITHIA MOTORS INC";103005;2022;Q1
LADR;998452;"Ladder Capital Corp";;2022;Q1
LAMR;143321;"LAMAR ADVERTISING CO/NEW";109001;2022;Q1
LANC;253076;"LANCASTER COLONY CORP";102002;2022;Q3
LAND;1300438;"GLADSTONE LAND Corp";109001;2022;Q1
LAYN;45965;"LAYNE CHRISTENSEN CO";100003;2018;Q1
LAZ;447656;"Lazard LTD";104003;2022;Q1
LBRDA;1174185;"Liberty Broadband Corp";108001;2022;Q1
LBRT;6767529;"Liberty Energy Inc.";;2022;Q1
LBTYA;670717;"Liberty Global plc";108001;2022;Q1
LBUY;653863;"LEAFBUYER TECHNOLOGIES, INC.";103015;2022;Q3
LCI;600871;"LANNETT CO INC";106005;2022;Q3
LCID;1291785;"Lucid Group, Inc.";103005;2022;Q1
LCII;6767445;"LCI Industries";;2022;Q1
LCUT;276271;"LIFETIME BRANDS, INC";103004;2022;Q1
LE;182473;"LANDS' END, INC.";103002;2022;Q1
LEA;610198;"LEAR CORP";103005;2022;Q1
LEAF;652547;"LEAF GROUP LTD.";101002;2021;Q1
LEAT;155590;"Leatt Corp";103002;2022;Q1
LECO;1056278;"LINCOLN ELECTRIC HOLDINGS INC";100001;2022;Q1
LEDS;93692;"SemiLEDs Corp";101004;2022;Q2
LEE;652664;"LEE ENTERPRISES, INC";103026;2022;Q2
LEG;378178;"Leggett & Platt";103004;2022;Q1
LEGH;998533;"Legacy Housing Corp";100003;2022;Q1
LEN;80077;"LENNAR CORP /NEW/";103013;2022;Q1
LEU;3239480;"CENTRUS ENERGY CORP";;2022;Q1
LEXE;650644;"Liberty Expedia Holdings, Inc.";;2019;Q1
LFG;1293028;"Archaea Energy Inc.";107007;2022;Q1
LFUS;132253;"LITTELFUSE INC /DE";101001;2022;Q1
LFVN;1241829;"Lifevantage Corp";106002;2022;Q3
LGCY;795422;"Legacy Reserves Inc.";107002;2019;Q3
LGF-B;6767483;"Lions Gate Entertainment Corp.";;2021;Q4
LGIH;530141;"LGI Homes, Inc.";103013;2022;Q1
LGL;528980;"LGL GROUP INC";101001;2022;Q1
LGND;898544;"LIGAND PHARMACEUTICALS INC";106002;2022;Q1
LH;378177;"Laboratory Corp. of America Holding";106001;2022;Q1
LHCG;693030;"LHC Group, Inc";106011;2022;Q1
LHX;248838;"L3HARRIS TECHNOLOGIES, INC.";101005;2022;Q1
LII;98304;"LENNOX INTERNATIONAL INC";100001;2022;Q1
LILA;6767553;"Liberty Latin America Ltd.";;2022;Q1
LIN;1117109;"LINDE PLC";110001;2022;Q1
LINE;640898;"LINN ENERGY, INC.";107002;2019;Q3
LITE;183087;"Lumentum Holdings Inc.";101005;2022;Q3
LIVE;655099;"LIVE VENTURES Inc";100013;2022;Q2
LIVN;678892;"LivaNova PLC";106004;2022;Q1
LKQ;124743;"LKQ CORP";103005;2022;Q1
LKSD;941948;"LSC Communications, Inc.";;2020;Q3
LL;517434;"Lumber Liquidators Holdings, Inc.";103002;2022;Q1
LLNW;1014805;"Limelight Networks, Inc.";101003;2022;Q1
LLPP;1077531;"Loop Industries, Inc.";;2021;Q4
LLY;378181;"Lilly (Eli) & Co.";106005;2022;Q1
LMAT;6767627;"LeMaitre Vascular, Inc.";;2022;Q1
LMB;733746;"Limbach Holdings, Inc.";100003;2022;Q1
LMNR;1077535;"Limoneira CO";110003;2022;Q2
LMT;103644;"LOCKHEED MARTIN CORP";100008;2022;Q1
LNG;260533;"CHENIERE ENERGY INC";107003;2022;Q1
LNN;80469;"LINDSAY CORP";100009;2022;Q2
LNT;119577;"ALLIANT ENERGY CORP";105001;2022;Q1
LNTH;179201;"Lantheus Holdings, Inc.";106001;2022;Q1
LOCC;1371314;"Live Oak Crestview Climate Acquisition Corp.";;2022;Q1
LOGI;353811;"LOGITECH INTERNATIONAL SA";101001;2021;Q4
LOGM;641732;"LogMeIn, Inc.";101003;2020;Q2
LOPE;760533;"Grand Canyon Education, Inc.";102006;2022;Q1
LOV;147014;"SPARK NETWORKS INC";101002;2017;Q2
LOVE;1207326;"Lovesac Co";103004;2022;Q1
LOW;186050;"LOWES COMPANIES INC";103002;2022;Q1
LOXO;781663;"Loxo Oncology, Inc.";106002;2018;Q3
LPG;976577;"DORIAN LPG LTD.";107004;2021;Q4
LPLA;639823;"LPL Financial Holdings Inc.";104003;2022;Q1
LPRO;1338985;"Open Lending Corp";104003;2022;Q1
LPSN;975527;"LIVEPERSON INC";101003;2022;Q1
LPTH;246855;"LIGHTPATH TECHNOLOGIES INC";101001;2022;Q3
LPX;849042;"LOUISIANA-PACIFIC CORP";110005;2021;Q2
LQDT;533622;"LIQUIDITY SERVICES INC";103002;2022;Q2
LRCX;101897;"LAM RESEARCH CORP";101004;2022;Q3
LRDC;176863;"Laredo Oil, Inc.";107004;2022;Q3
LSCC;1234777;"LATTICE SEMICONDUCTOR CORP";101004;2022;Q1
LSI;901127;"LIFE STORAGE, INC.";109001;2022;Q1
LSTR;770173;"LANDSTAR SYSTEM INC";100010;2022;Q1
LSXMA;629561;"Liberty Media Corp";103001;2022;Q1
LSYN;954544;"Liberated Syndication Inc.";;2020;Q3
LTC;949721;"LTC PROPERTIES INC";;2022;Q1
LTCH;1297055;"Latch, Inc.";101003;2021;Q4
LTHM;920443;"Livent Corp.";110001;2022;Q1
LTRPA;651624;"Liberty TripAdvisor Holdings, Inc.";101002;2022;Q1
LTRX;172507;"LANTRONIX INC";101005;2022;Q3
LULU;90670;"lululemon athletica inc.";103002;2022;Q1
LUMN;373834;"Lumen Technologies, Inc.";108001;2022;Q1
LUMO;809595;"LUMOS PHARMA, INC.";106002;2022;Q1
LUNA;816577;"LUNA INNOVATIONS INC";101001;2022;Q1
LUNG;1253400;"Pulmonx Corp";106002;2022;Q1
LUV;205563;"SOUTHWEST AIRLINES CO";100006;2022;Q1
LVGO;936620;"Livongo Health, Inc.";101003;2020;Q2
LVLT;378179;"Level 3 Communications";108001;2022;Q1
LVS;1076498;"LAS VEGAS SANDS CORP";103001;2022;Q1
LW;1077538;"Lamb Weston Holdings, Inc.";102002;2022;Q3
LXP;949715;"LEXINGTON REALTY TRUST";;2022;Q1
LXRX;56235;"LEXICON PHARMACEUTICALS, INC.";106002;2022;Q1
LXU;926950;"LSB INDUSTRIES INC";110001;2022;Q1
LYB;378183;LyondellBasell;110001;2022;Q1
LYFT;939173;"Lyft, Inc.";103015;2022;Q1
LYV;682157;"Live Nation Entertainment, Inc.";103001;2022;Q1
LZ;1271647;"LEGALZOOM.COM, INC.";108004;2022;Q1
M;185124;"Macy's, Inc.";103002;2022;Q1
MA;331628;"Mastercard Inc";104007;2022;Q1
MAA;744578;"MID AMERICA APARTMENT COMMUNITIES INC.";109001;2022;Q1
MAC;378184;Macerich;109001;2022;Q1
MACK;819013;"MERRIMACK PHARMACEUTICALS INC";106002;2022;Q1
MAMS;265007;"MAM SOFTWARE GROUP, INC.";101003;2019;Q4
MAN;348449;"ManpowerGroup Inc.";100011;2022;Q1
MANH;105128;"MANHATTAN ASSOCIATES INC";101003;2022;Q1
MAR;98192;"MARRIOTT INTERNATIONAL INC /MD/";103015;2022;Q1
MARA;914944;"Marathon Patent Group, Inc.";111001;2022;Q1
MARK;652365;"REMARK HOLDINGS, INC.";101002;2022;Q1
MAS;255010;"MASCO CORP /DE/";110005;2022;Q1
MASI;350340;"MASIMO CORP";106004;2022;Q1
MASS;1250892;"908 Devices Inc.";106002;2022;Q1
MAT;378187;"Mattel Inc.";103015;2022;Q1
MATR;1072403;"Mattersight Corp";;2018;Q2
MATW;6767717;"Matthews International Corporation";;2021;Q4
MATX;885542;"Matson, Inc.";100010;2022;Q1
MAXR;1145425;"Maxar Technologies Inc.";100008;2022;Q1
MB;698225;"MINDBODY, Inc.";101003;2018;Q3
MBIO;809799;"MUSTANG BIO, INC.";106002;2022;Q1
MBOT;705845;"Microbot Medical Inc.";106003;2022;Q1
MBUU;1338977;"MALIBU BOATS, INC.";103015;2022;Q3
MC;878834;"Moelis & Co";104001;2022;Q1
MCD;243628;"MCDONALDS CORP";103003;2022;Q1
MCF;684099;"CONTANGO OIL & GAS CO";100001;2021;Q3
MCFT;208137;"MCBC Holdings, Inc.";103005;2022;Q3
MCHP;333440;"MICROCHIP TECHNOLOGY INC";101004;2021;Q4
MCK;380928;"MCKESSON CORP";106014;2021;Q4
MCO;88874;"MOODYS CORP /DE/";104003;2022;Q1
MCRI;6767653;"Monarch Casino & Resort, Inc.";;2022;Q1
MCW;1248289;"Mister Car Wash, Inc.";103020;2022;Q1
MCY;1234778;"MERCURY GENERAL CORP";;2022;Q1
MD;905672;"MEDNAX, INC.";106011;2022;Q1
MDB;720635;"MongoDB, Inc.";101003;2022;Q1
MDC;6767435;"M.D.C. Holdings, Inc.";;2020;Q3
MDGL;3307750;"MADRIGAL PHARMACEUTICALS, INC.";;2022;Q1
MDLZ;378190;"Mondelez International";102002;2022;Q1
MDP;253689;"MEREDITH CORP";103026;2022;Q1
MDR;638112;"MCDERMOTT INTERNATIONAL INC";107004;2020;Q1
MDRX;495816;"ALLSCRIPTS HEALTHCARE SOLUTIONS, INC.";101003;2022;Q1
MDSO;497390;"Medidata Solutions, Inc.";101003;2019;Q2
MDT;73420;"Medtronic plc";106004;2022;Q4
MDU;1063682;"MDU RESOURCES GROUP INC";105002;2022;Q1
MDXG;693702;"MIMEDX GROUP, INC.";106004;2022;Q1
MED;951290;"MEDIFAST INC";106011;2022;Q1
MEDF;662704;"Medifirst Solutions, Inc.";;2019;Q1
MEDP;989058;"Medpace Holdings, Inc.";106001;2022;Q1
MEET;652598;"Meet Group, Inc.";101002;2020;Q2
MEI;64377;"METHODE ELECTRONICS INC";101001;2022;Q4
MEIP;187582;"MEI Pharma, Inc.";106005;2022;Q3
MELI;884834;"MERCADOLIBRE INC";103002;2022;Q1
MENT;181078;"MENTOR GRAPHICS CORP";101003;2017;Q4
META;121021;"Meta Platforms, Inc.";101002;2022;Q1
MFAC;1351641;"BM Technologies, Inc.";;2022;Q1
MFON;714287;"MOBIVITY HOLDINGS CORP.";101003;2022;Q1
MFRM;54697;"MATTRESS FIRM HOLDING CORP.";103002;2017;Q2
MGCD;55248;"MGC DIAGNOSTICS Corp";106004;2017;Q3
MGEE;703431;"MGE ENERGY INC";105001;2022;Q1
MGLN;945856;"MAGELLAN HEALTH INC";106011;2021;Q3
MGM;139431;"MGM Resorts International";103015;2022;Q1
MGNI;683438;"MAGNITE, INC.";101003;2022;Q1
MGNX;790123;"MACROGENICS INC";106002;2022;Q1
MGP;949731;"MGM Growth Properties LLC";109001;2022;Q1
MGPI;968242;"MGP INGREDIENTS INC";102002;2022;Q1
MHH;160053;"Mastech Holdings, Inc.";100011;2022;Q1
MHK;333439;"MOHAWK INDUSTRIES INC";103004;2022;Q1
MHO;1251881;"M/I HOMES, INC.";103013;2022;Q1
MIC;345220;"Macquarie Infrastructure Corp";100010;2021;Q2
MICR;706150;"MICRON SOLUTIONS INC /DE/";106004;2019;Q4
MIDD;993573;"MIDDLEBY CORP";100001;2022;Q1
MIK;50465;"Michaels Companies, Inc.";103002;2020;Q4
MIST;998596;"Milestone Pharmaceuticals Inc.";106002;2022;Q1
MITK;369106;"MITEK SYSTEMS INC";101003;2022;Q2
MJCO;110826;Majesco;101003;2020;Q1
MJTK;659836;"CANNASYS INC";;2017;Q4
MKC;251282;"MCCORMICK & CO INC";102002;2022;Q1
MKFG;1380978;"Markforged Holding Corp";;2022;Q1
MKSI;447843;"MKS Instruments Inc";101001;2022;Q1
MKTX;118024;"MARKETAXESS HOLDINGS INC";104003;2022;Q1
MLAB;43619;"MESA LABORATORIES INC /CO";101001;2021;Q4
MLKN;1063680;"MillerKnoll, Inc.";103004;2022;Q3
MLM;378186;"Martin Marietta Materials";110005;2022;Q1
MMEG;659865;"MOMENTOUS ENTERTAINMENT GROUP INC";;2017;Q3
MMI;134979;"Marcus & Millichap, Inc.";109002;2022;Q1
MMM;22219;"3M CO";100001;2022;Q1
MMMB;233893;"MamaMancini's Holdings, Inc.";102002;2022;Q1
MMP;918211;"MAGELLAN MIDSTREAM PARTNERS LP";107003;2022;Q1
MMS;447855;"Maximus Inc";100002;2022;Q2
MMSI;1173714;"MERIT MEDICAL SYSTEMS INC";106004;2022;Q1
MN;826501;"Manning & Napier, Inc.";104001;2022;Q1
MNDT;276492;"Mandiant, Inc.";101003;2022;Q1
MNI;653890;"MCCLATCHY CO";103026;2020;Q2
MNK;365935;"Mallinckrodt plc";106005;2022;Q2
MNKD;486138;"MANNKIND CORP";106002;2022;Q1
MNR;949732;"MONMOUTH REAL ESTATE INVESTMENT CORP";;2020;Q2
MNRL;998444;"Brigham Minerals, Inc.";;2022;Q1
MNRO;989056;"MONRO, INC.";103005;2021;Q4
MNST;333441;"Monster Beverage Corp";102005;2022;Q1
MNTV;997480;"MOMENTIVE GLOBAL INC.";101003;2022;Q1
MO;133574;"ALTRIA GROUP, INC.";102003;2022;Q1
MOBL;118286;"MOBILEIRON, INC.";;2020;Q3
MOD;6767737;"Modine Manufacturing Company";;2021;Q4
MODN;1251887;"MODEL N, INC.";108004;2022;Q2
MODV;492538;"ModivCare Inc";106011;2022;Q1
MOG-A;6767441;"Moog Inc.";;2022;Q2
MOH;1178120;"MOLINA HEALTHCARE, INC.";106011;2022;Q1
MON_delist;79638;Monsanto;110003;2018;Q2
MOS;94993;"MOSAIC CO";110003;2022;Q1
MOV;250875;"MOVADO GROUP INC";103002;2022;Q1
MPC;353184;"Marathon Petroleum Corp";107001;2022;Q1
MPLN;1291787;"MultiPlan Corp";101003;2022;Q1
MPW;949729;"MEDICAL PROPERTIES TRUST INC";;2022;Q1
MPWR;118204;"MONOLITHIC POWER SYSTEMS INC";101004;2022;Q1
MPX;953278;"MARINE PRODUCTS CORP";103015;2022;Q1
MRAM;906016;"EVERSPIN TECHNOLOGIES INC";101004;2022;Q1
MRC;558197;"MRC GLOBAL INC.";107004;2022;Q1
MRCY;166196;"MERCURY SYSTEMS INC";101001;2022;Q3
MRK;262201;"Merck & Co., Inc.";106005;2022;Q1
MRNA;917766;"Moderna, Inc.";106002;2022;Q1
MRO;378185;"Marathon Oil Corp.";107002;2022;Q1
MRSN;808876;"Mersana Therapeutics, Inc.";106002;2022;Q1
MRTX;782022;"Mirati Therapeutics, Inc.";106002;2022;Q1
MRVL;198029;"MARVELL TECHNOLOGY GROUP LTD";101004;2020;Q4
MSA;898420;"MSA Safety Inc";100007;2022;Q1
MSB;1171698;"MESABI TRUST";109001;2022;Q1
MSCC;361632;"MICROSEMI CORP";101004;2018;Q2
MSCI;549638;"MSCI Inc.";104003;2022;Q1
MSFT;59265;"MICROSOFT CORP";101003;2022;Q3
MSGE;1033569;"Madison Square Garden Entertainment Corp.";103001;2022;Q3
MSGS;6480994;"Madison Square Garden Sports Corp.";;2022;Q3
MSI;333970;"Motorola Solutions, Inc.";101005;2022;Q1
MSM;87559;"MSC INDUSTRIAL DIRECT CO INC";100005;2022;Q2
MSTR;3307753;"MICROSTRATEGY Inc";;2022;Q1
MTCH;647179;"Match Group, Inc.";101002;2022;Q1
MTD;334921;"METTLER TOLEDO INTERNATIONAL INC/";106003;2022;Q1
MTDR;1333935;"Matador Resources Co";107002;2022;Q1
MTEM;778777;"Molecular Templates, Inc.";106002;2022;Q1
MTMT;696963;"Mega Matrix Corp.";100007;2022;Q1
MTN;264322;"VAIL RESORTS INC";103015;2022;Q3
MTOR;772948;"MERITOR INC";103005;2022;Q2
MTRN;739542;"MATERION Corp";110004;2022;Q1
MTRX;182638;"MATRIX SERVICE CO";107004;2022;Q3
MTSI;358330;"MACOM Technology Solutions Holdings, Inc.";101004;2022;Q2
MTTR;1291791;"Matterport, Inc./DE";100001;2022;Q1
MTZ;447935;"Mastec Inc";100003;2022;Q1
MU;60906;"MICRON TECHNOLOGY INC";101004;2022;Q2
MUR;333627;"MURPHY OIL CORP /DE";107002;2022;Q1
MUSA;1057793;"Murphy USA Inc.";102001;2022;Q1
MUX;809890;"McEwen Mining Inc.";110004;2022;Q1
MVIS;815811;"MICROVISION, INC.";101001;2022;Q1
MVST;1334958;"Microvast Holdings, Inc.";100001;2022;Q1
MWA;6767515;"Mueller Water Products, Inc.";;2022;Q2
MXCT;1253397;"MAXCYTE, INC.";106002;2022;Q1
MXIM;153611;"MAXIM INTEGRATED PRODUCTS INC";101004;2021;Q4
MXL;6767545;"MaxLinear, Inc.";;2022;Q1
MXPT;146869;"MaxPoint Interactive, Inc.";101003;2017;Q2
MXWL;755086;"MAXWELL TECHNOLOGIES INC";101001;2019;Q1
MYCC;97729;"ClubCorp Holdings, Inc.";103015;2017;Q2
MYL;333504;"Mylan N.V.";106005;2020;Q3
MYO;1200988;"MYOMO, INC.";106002;2022;Q1
MYRG;6767499;"MYR Group Inc.";;2022;Q1
NAII;257524;"NATURAL ALTERNATIVES INTERNATIONAL INC";102002;2022;Q3
NANO;721571;"ONTO INNOVATION INC.";101004;2022;Q1
NARI;1253259;"Inari Medical, Inc.";106004;2022;Q1
NATI;56422;"NATIONAL INSTRUMENTS CORP";101003;2022;Q1
NATR;687929;"NATURES SUNSHINE PRODUCTS INC";102002;2022;Q1
NAV;203261;"NAVISTAR INTERNATIONAL CORP";100012;2021;Q2
NBIX;447972;"Neurocrine Biosciences Inc";106002;2022;Q1
NBL;249388;"NOBLE ENERGY INC";107002;2020;Q2
NBR;1249671;"NABORS INDUSTRIES LTD";107006;2022;Q1
NBY;910154;"NovaBay Pharmaceuticals, Inc.";106002;2022;Q1
NC;528497;"NACCO INDUSTRIES INC";110006;2022;Q1
NCLH;744483;"Norwegian Cruise Line Holdings Ltd.";103015;2022;Q1
NCMI;716509;"National CineMedia, Inc.";103011;2022;Q1
NCR;854994;"NCR CORP";101003;2022;Q1
NCSO;210709;"99 CENTS ONLY STORES LLC";102001;2017;Q3
NDAQ;378192;"NASDAQ OMX Group";104003;2022;Q1
NDLS;759987;"NOODLES & Co";103003;2022;Q1
NDMT;653949;"NowNews Digital Media Technology Co. Ltd.";;2018;Q1
NDSN;188156;"NORDSON CORP";100001;2022;Q2
NE;134105;"Noble Corp plc";107006;2022;Q1
NEE;188922;"NEXTERA ENERGY INC";105001;2022;Q1
NEM;103736;"NEWMONT MINING CORP /DE/";110004;2022;Q1
NEO;778404;"NEOGENOMICS INC";106001;2022;Q1
NEOG;965693;"NEOGEN CORP";106001;2022;Q3
NEOS;160118;"Neos Therapeutics, Inc.";106005;2020;Q3
NEP;704398;"NextEra Energy Partners, LP";105002;2022;Q1
NEPH;138152;"NEPHROS INC";106003;2022;Q1
NERV;254280;"Minerva Neurosciences, Inc.";106002;2022;Q1
NET;961018;"Cloudflare, Inc.";101003;2022;Q1
NEU;1067475;"NEWMARKET CORP";110001;2022;Q1
NEWR;908918;"NEW RELIC, INC.";101003;2021;Q4
NFG;448011;"National Fuel Gas Co";107002;2022;Q2
NFLX;83548;"NETFLIX INC";103001;2022;Q1
NFX;123505;"NEWFIELD EXPLORATION CO /DE/";107002;2018;Q3
NGHC;921769;"National General Holdings Corp.";;2020;Q4
NGL;36205;"NGL Energy Partners LP";107001;2021;Q4
NGVC;941589;"Natural Grocers by Vitamin Cottage, Inc.";102001;2022;Q2
NGVT;979804;"Ingevity Corp";110001;2022;Q1
NH;1252840;"NantHealth, Inc.";106002;2022;Q1
NHC;728722;"NATIONAL HEALTHCARE CORP";106011;2022;Q1
NHHS;148446;"NorthStar Healthcare Income, Inc.";109001;2022;Q1
NHI;949733;"NATIONAL HEALTH INVESTORS INC";;2022;Q1
NHTC;511953;"NATURAL HEALTH TRENDS CORP";102002;2022;Q1
NI;119873;"NISOURCE INC/DE";105001;2022;Q1
NICK;141389;"NICHOLAS FINANCIAL INC";104007;2021;Q4
NINE;1249670;"Nine Energy Service, Inc.";107004;2022;Q1
NJR;511242;"NEW JERSEY RESOURCES CORP";105001;2022;Q2
NKE;101814;"NIKE INC";103004;2022;Q3
NKLA;996264;"Nikola Corp";103005;2022;Q1
NKT.CO;981509;"NKT A/S";100001;2019;Q3
NKTR;526216;"NEKTAR THERAPEUTICS";106002;2022;Q1
NKTX;1873397;"Nkarta, Inc.";;2022;Q1
NLN;652800;"NEULION, INC.";;2017;Q3
NLS;958643;"NAUTILUS, INC.";103015;2022;Q1
NLSN;333689;"Nielsen Holdings plc";100002;2022;Q1
NLST;164920;"NETLIST INC";101004;2022;Q1
NMRK;6767625;"Newmark Group, Inc.";;2022;Q1
NNN;448043;"National Retail Properties Inc";109001;2022;Q1
NOC;333824;"NORTHROP GRUMMAN CORP /DE/";100008;2022;Q1
NOV;378193;"National Oilwell Varco Inc.";107004;2022;Q1
NOVT;728364;"NOVANTA INC";101001;2022;Q1
NOW;617429;"ServiceNow, Inc.";101003;2022;Q1
NP;743399;"Neenah Inc";110002;2022;Q1
NPO;6767525;"EnPro Industries, Inc.";;2022;Q1
NPTN;364355;"NEOPHOTONICS CORP";101004;2022;Q1
NRC;6767769;"National Research Corporation";;2022;Q1
NRG;378196;"NRG Energy";105002;2022;Q1
NRTHF;243188;"Northern Power Systems Corp.";100003;2018;Q2
NS;998422;"NuStar Energy L.P.";107001;2022;Q1
NSA;949734;"National Storage Affiliates Trust";109001;2022;Q1
NSC;378195;"Norfolk Southern Corp.";100010;2022;Q1
NSH_delist;998423;"NuStar GP Holdings, LLC";;2018;Q1
NSIT;6481018;"Insight Enterprises, Inc.";;2022;Q1
NSP;994624;"INSPERITY, INC.";108003;2022;Q1
NSPR;143799;"InspireMD, Inc.";106004;2022;Q1
NSSC;198892;"NAPCO SECURITY TECHNOLOGIES, INC";100007;2022;Q3
NSTG;1252928;"NanoString Technologies Inc";106002;2022;Q1
NTAP;183964;"NetApp, Inc.";101001;2022;Q4
NTCT;1234780;"NETSCOUT SYSTEMS INC";101003;2021;Q4
NTGR;591520;"NETGEAR, INC";101005;2022;Q1
NTIP;515715;"NETWORK 1 TECHNOLOGIES INC";101003;2022;Q1
NTLA;1253298;"Intellia Therapeutics, Inc.";106002;2022;Q1
NTNX;544815;"Nutanix, Inc.";101003;2022;Q3
NTRA;149288;"Natera, Inc.";106001;2022;Q1
NTRI;346874;"NUTRI SYSTEM INC /DE/";103020;2018;Q4
NTUS;497305;"Natus Medical Inc";106004;2022;Q1
NUAN;448077;"Nuance Communications Inc";101003;2022;Q1
NUE;334772;"NUCOR CORP";110007;2022;Q1
NURO;922227;"NeuroMetrix, Inc.";106004;2022;Q1
NUS;1234781;"NU SKIN ENTERPRISES, INC.";103015;2022;Q1
